id,City,Country,Longitude,Latitude
5391,Dalkey,Ireland,-6.1072403,53.2780047
5392,Athlone,Ireland,-7.9428197,53.4231032
5393,Coolock,Ireland,-6.1920933,53.3916434
5394,Langley,United Kingdom,-0.23924,51.888151
5395,Tower,Ireland,-80.7087609,35.7797381
5396,Oranmore,Ireland,-9.7359765,54.1433253
5397,Charlton,United Kingdom,-1.407848,51.59119
5398,Tuam,Ireland,-8.83565,53.49417
5399,Gweedore,Ireland,-9.0288689,53.2737147
5400,Sandyford,Ireland,-6.3422325,53.719155
5401,Tullamore,Ireland,-7.518792,53.284466
5402,Skerries,Ireland,-6.1349155,53.5834008
5403,Liverpool,United Kingdom,-2.867264,53.4913801
5404,Newtown,United Kingdom,-1.3218754,51.3684218
5405,London,United Kingdom,-0.0829051,51.5116933
5406,Kinloch,United Kingdom,-6.2823331,57.013064
5407,Kilcullen,Ireland,-8.5047067,51.8830697
5408,Swindon,United Kingdom,-1.7880953,51.5487433
5409,Kiltamagh,Ireland,-8.9949917,53.8533151
5410,Castlerea,Ireland,-8.6346959,53.7423435
5411,Dalkey,Ireland,-6.1072403,53.2780047
5412,Craigavon,United Kingdom,-6.4175653,54.4429264
5413,Bailieborough,Ireland,-6.9711886,53.916791
5414,Castlebellingham,Ireland,-6.391149,53.8996586
5415,Bearna,Ireland,-6.2340942,53.2993199
5416,Sutton,Ireland,-6.1097188,53.3895926
5417,Aberdeen,United Kingdom,-2.2508745,56.968436
5418,Caherconlish,Ireland,-8.3545704,52.5593605
5419,Birmingham,United Kingdom,-1.7138034,52.454148
5420,Moate,Ireland,-6.1942058,53.3604483
5421,Charlesland,Ireland,-6.0690645,53.1257486
5422,Cluain Meala,Ireland,-6.2611953,53.3881832
5423,Ballinteer,Ireland,-6.2554371,53.2767301
5424,Church End,United Kingdom,0.1405602,52.216745
5425,Castlemartyr,Ireland,-8.05,51.9166667
5426,Newbiggin,United Kingdom,-2.0871107,54.9418362
5427,Cloyne,Ireland,-6.2398782,53.32112
5428,Whitwell,United Kingdom,-1.555363,54.3886617
5429,Monaghan,Ireland,-7.0943023,54.2694844
5430,Dean,United Kingdom,-1.504654,51.900276
5431,Kinnegad,Ireland,-9.1327273,53.806868
5432,Confey,Ireland,-6.5028415,53.3806398
5433,Dundrum,Ireland,-6.2508196,53.2866372
5434,Aberdeen,United Kingdom,-2.2508745,56.968436
5435,Bundoran,Ireland,-8.2817353,54.4771768
5436,Cashel,Ireland,-7.888894,52.516323
5437,Church End,United Kingdom,0.1405602,52.216745
5438,Ratoath,Ireland,-6.4671298,53.5050031
5439,Newtown,United Kingdom,-1.3218754,51.3684218
5440,Greenhills,Ireland,-6.336393,53.3122864
5441,Eadestown,Ireland,-6.590926,53.1936864
5442,Charlesland,Ireland,-6.0690645,53.1257486
5443,Malahide,Ireland,-6.1479779,53.450694
5444,Foxrock,Ireland,-6.1011147,53.2000455
5445,Leeds,United Kingdom,-1.56285,53.8145
5446,Macroom,Ireland,-8.958931,51.904635
5447,Kinsale,Ireland,-6.251714,53.3169419
5448,Tower,Ireland,-80.7087609,35.7797381
5449,Castlerea,Ireland,-8.6346959,53.7423435
5450,Trá Mhór,Ireland,-9.0197835,53.2736466
5451,Ashley,United Kingdom,-2.2685462,51.4139633
5452,Athlone,Ireland,-7.9428197,53.4231032
5453,Rathwire,Ireland,-7.145971,53.508326
5454,Raheny,Ireland,-6.1820563,53.3786861
5455,Aberdeen,United Kingdom,-2.2508745,56.968436
5456,Dungarvan,Ireland,-6.1822287,53.3788495
5457,Eaton,United Kingdom,-0.9335791,53.2945961
5458,Rathnew,Ireland,-6.374155,53.3223974
5459,Norton,United Kingdom,-1.1202549,52.2679288
5460,London,United Kingdom,-0.1284654,51.5142805
5461,Muff,Ireland,-7.269174,55.0650892
5462,Kingscourt,Ireland,-6.2755912,53.3500473
5463,Foxrock,Ireland,-6.1011147,53.2000455
5464,Tralee,Ireland,-7.0833118,52.2413206
5465,Foxrock,Ireland,-6.1011147,53.2000455
5466,Athlone,Ireland,-7.9428197,53.4231032
5467,Monkstown,Ireland,-8.9775014,52.8314927
5468,Thomastown,Ireland,-6.7434401,53.2229873
5469,Kilkenny,Ireland,-7.2584,52.655184
5470,Leixlip,Ireland,-6.4887534,53.3653866
5471,Newmarket on Fergus,Ireland,-8.8950821,52.7604883
5472,Oranmore,Ireland,-9.7359765,54.1433253
5473,Kinnegad,Ireland,-9.1327273,53.806868
5474,Ratoath,Ireland,-6.4671298,53.5050031
5475,Burnside,United Kingdom,-3.5420426,55.9206837
5476,Newton,United Kingdom,-3.8847449,57.5842033
5477,Stradbally,Ireland,-8.5054897,52.7107501
5478,Eaton,United Kingdom,-0.9335791,53.2945961
5479,Daingean,Ireland,-7.1297243,52.2509369
5480,Leeds,United Kingdom,-1.56285,53.8145
5481,Sutton,United Kingdom,-0.193961,51.3614279
5482,Clonskeagh,Ireland,-6.2387374,53.3141205
5483,Ballinteer,Ireland,-6.2554371,53.2767301
5484,Coolock,Ireland,-6.1920933,53.3916434
5485,Fairview,Ireland,-6.4202878,54.0026343
5486,Whitchurch,United Kingdom,-2.5573746,51.4057505
5487,Gorey,Ireland,-6.308522,52.665267
5488,Fermoy,Ireland,-9.5003786,52.4458588
5489,Gweedore,Ireland,-9.0288689,53.2737147
5490,Dunmanway,Ireland,-9.1115941,51.7203863
5491,Marston,United Kingdom,-2.244703,52.721723
5492,Piltown,Ireland,-6.3025448,53.6920618
5493,Moville,Ireland,-8.4242597,51.8910459
5494,Sheffield,United Kingdom,-1.7622544,53.3992318
5495,Macroom,Ireland,-8.958931,51.904635
5496,Ballyhaunis,Ireland,-8.7683674,53.7942932
5497,Birr,Ireland,-7.9139891,53.0949398
5498,Clonskeagh,Ireland,-6.2387374,53.3141205
5499,Killorglin,Ireland,-9.7850991,52.1058991
5500,Cobh,Ireland,-8.298942,51.848898
5501,Cherryville,Ireland,-7.1111732,52.2513095
5502,Askeaton,Ireland,-8.9706844,52.6004448
5503,Arklow,Ireland,-8.4523258,51.880525
5504,Bradford,United Kingdom,-1.7937455,53.7832102
5505,London,United Kingdom,-0.1284654,51.5142805
5506,Sallins,Ireland,-6.6633404,53.2492381
5507,Horton,United Kingdom,-2.3523889,51.5598572
5508,Cashel,Ireland,-7.888894,52.516323
5509,Monasterevin,Ireland,-7.0625888,53.1387595
5510,Athy,Ireland,-6.9858993,53.0018699
5511,Balally,Ireland,-6.5899765,52.176031
5512,Dunmanway,Ireland,-9.1115941,51.7203863
5513,Norton,United Kingdom,-1.1202549,52.2679288
5514,Moville,Ireland,-8.4242597,51.8910459
5515,Aughrim,Ireland,-6.366762,53.2987724
5516,Pentre,United Kingdom,-2.941678,52.753093
5517,Birmingham,United Kingdom,-1.8886845,52.4608207
5518,Kilcullen,Ireland,-8.5047067,51.8830697
5519,Donnybrook,Ireland,-6.2324705,53.3177535
5520,Lucan,Ireland,-9.4904891,52.6396679
5521,Kinsealy-Drinan,Ireland,-6.1644997,53.4266145
5522,Kilkenny,Ireland,-7.2584,52.655184
5523,Glasnevin,Ireland,-6.266734,53.3829319
5524,Athlone,Ireland,-7.9428197,53.4231032
5525,Tallaght,Ireland,-6.3660863,53.2874153
5526,Clogherhead,Ireland,-6.2429997,53.7902634
5527,Whitchurch,United Kingdom,-2.5573746,51.4057505
5528,Portarlington,Ireland,-7.185387,53.158984
5529,Ballymun,Ireland,-6.264963,53.3897152
5530,Edinburgh,United Kingdom,-3.1859102,55.9309486
5531,Manchester,United Kingdom,-2.2294364,53.4508777
5532,Clondalkin,Ireland,-6.4496384,53.3582341
5533,Clogherhead,Ireland,-6.2429997,53.7902634
5534,Killumney,Ireland,-8.6340751,52.6638144
5535,Dunlewy,Ireland,-6.1157412,53.2774963
5536,Newport,United Kingdom,1.6993747,52.6915552
5537,Clones,Ireland,-7.2314132,54.1794814
5538,Moate,Ireland,-6.1942058,53.3604483
5539,Buckland,United Kingdom,1.2986666,51.1372058
5540,Aston,United Kingdom,-2.569913,52.684744
5541,Confey,Ireland,-6.5028415,53.3806398
5542,Kinsealy-Drinan,Ireland,-6.1644997,53.4266145
5543,Milltown,Ireland,-7.9027266,53.4148582
5544,Sutton,United Kingdom,1.3443099,51.195454
5545,Thomastown,Ireland,-6.7434401,53.2229873
5546,Dunleer,Ireland,-8.5176583,51.8863277
5547,Kildare,Ireland,-6.9140788,53.169971
5548,Greenhills,Ireland,-6.336393,53.3122864
5549,Claremorris,Ireland,-8.334953,51.8610022
5550,Ratoath,Ireland,-6.4671298,53.5050031
5551,Sandymount,Ireland,-6.2152673,53.3323703
5552,Sandyford,Ireland,-6.3422325,53.719155
5553,Langley,United Kingdom,-0.23924,51.888151
5554,Annacotty,Ireland,-8.5369154,52.6681994
5555,Rathangan,Ireland,-6.9898366,53.2265199
5556,Midleton,Ireland,-8.1722173,51.9138694
5557,Linton,United Kingdom,-2.0215836,54.0542238
5558,Carrigtwohill,Ireland,-8.259128,51.908209
5559,Castlemartyr,Ireland,-8.05,51.9166667
5560,Langley,United Kingdom,-0.23924,51.888151
5561,Castlebridge,Ireland,-6.5853664,53.378253
5562,Adare,Ireland,-6.176659,53.4487975
5563,Dungarvan,Ireland,-6.1822287,53.3788495
5564,Glasgow,United Kingdom,-4.2494388,55.8709949
5565,Castleknock,Ireland,-9.0248232,53.2760162
5566,Kinsealy-Drinan,Ireland,-6.1644997,53.4266145
5567,Fairview,Ireland,-6.4202878,54.0026343
5568,Portumna,Ireland,-8.2215941,53.0917381
5569,Tullyallen,Ireland,-6.4241156,53.7369009
5570,Trá Mhór,Ireland,-9.0197835,53.2736466
5571,Wirral,United Kingdom,-3.1605843,53.3758568
5572,Merton,United Kingdom,-0.2050566,51.4255297
5573,Trá Mhór,Ireland,-9.0197835,53.2736466
5574,Gweedore,Ireland,-9.0288689,53.2737147
5575,Killorglin,Ireland,-9.7850991,52.1058991
5576,Clones,Ireland,-7.2314132,54.1794814
5577,Blarney,Ireland,-8.8562835,53.510243
5578,Newtown,United Kingdom,-1.3218754,51.3684218
5579,Annacotty,Ireland,-8.5369154,52.6681994
5580,Newport,United Kingdom,1.6993747,52.6915552
5581,Castlebridge,Ireland,-6.5853664,53.378253
5582,Killumney,Ireland,-8.6340751,52.6638144
5583,Donnybrook,Ireland,-6.2324705,53.3177535
5584,Ballisodare,Ireland,-8.5070436,54.2109904
5585,Listowel,Ireland,-9.4851741,52.4460804
5586,London,United Kingdom,-0.0983812,51.5267946
5587,Tralee,Ireland,-7.0833118,52.2413206
5588,Oranmore,Ireland,-9.7359765,54.1433253
5589,Kanturk,Ireland,-8.9342111,52.182304
5590,Skerries,Ireland,-6.1349155,53.5834008
5591,Castlepollard,Ireland,-7.2979911,53.6785169
5592,West End,United Kingdom,0.04134,53.46464
5593,Church End,United Kingdom,0.1405602,52.216745
5594,Edinburgh,United Kingdom,-3.1859102,55.9309486
5595,Fermoy,Ireland,-9.5003786,52.4458588
5596,Carlton,United Kingdom,-1.90546,54.256793
5597,Monasterevin,Ireland,-7.0625888,53.1387595
5598,Bearna,Ireland,-6.2340942,53.2993199
5599,Denton,United Kingdom,-2.114613,53.455203
5600,Ballymun,Ireland,-6.264963,53.3897152
5601,Birmingham,United Kingdom,-1.7138034,52.454148
5602,Ratoath,Ireland,-6.4671298,53.5050031
5603,Castlerea,Ireland,-8.6346959,53.7423435
5604,Ballyhaunis,Ireland,-8.7683674,53.7942932
5605,Coolock,Ireland,-6.1920933,53.3916434
5606,Stapleford,United Kingdom,-0.687802,53.10672
5607,Dungloe,Ireland,-6.3695384,53.3734053
5608,Leeds,United Kingdom,-1.56285,53.8145
5609,Ballylinan,Ireland,-7.0472382,52.9480781
5610,Crossmolina,Ireland,-6.473025,54.0086093
5611,Gweedore,Ireland,-9.0288689,53.2737147
5612,Athlone,Ireland,-7.9428197,53.4231032
5613,Edgeworthstown,Ireland,-7.606287,53.6972399
5614,Balrothery,Ireland,-6.1884248,53.5879156
5615,Coolock,Ireland,-6.1920933,53.3916434
5616,Bundoran,Ireland,-8.2817353,54.4771768
5617,London,United Kingdom,-0.1255489,51.5195403
5618,Drumcondra,Ireland,-8.445614,51.8885086
5619,Norton,United Kingdom,-1.1202549,52.2679288
5620,Kinlough,Ireland,-6.1136478,53.2121335
5621,Clogherhead,Ireland,-6.2429997,53.7902634
5622,Listowel,Ireland,-9.4851741,52.4460804
5623,Whitchurch,United Kingdom,-2.5573746,51.4057505
5624,Liverpool,United Kingdom,-2.867264,53.4913801
5625,Farranacoush,Ireland,-8.5171384,51.876873
5626,Castlemartyr,Ireland,-8.05,51.9166667
5627,Ashley,United Kingdom,-2.2685462,51.4139633
5628,Castleblayney,Ireland,-6.64937,54.10269
5629,Loughrea,Ireland,-6.3506335,53.2911347
5630,Adare,Ireland,-6.176659,53.4487975
5631,Templeogue,Ireland,-6.3219759,53.2976886
5632,Aughrim,Ireland,-6.366762,53.2987724
5633,Walton,United Kingdom,-1.585418,52.177639
5634,Raheny,Ireland,-6.1820563,53.3786861
5635,Donegal,Ireland,-8.5946591,54.632283
5636,Ardee,Ireland,-8.4784945,51.8815586
5637,Langley,United Kingdom,-0.23924,51.888151
5638,Clones,Ireland,-7.2314132,54.1794814
5639,Clones,Ireland,-7.2314132,54.1794814
5640,Kildare,Ireland,-6.9140788,53.169971
5641,Sheffield,United Kingdom,-1.4730092,53.3788422
5642,Donnybrook,Ireland,-6.2324705,53.3177535
5643,Killorglin,Ireland,-9.7850991,52.1058991
5644,Sheffield,United Kingdom,-1.7622544,53.3992318
5645,Glasnevin,Ireland,-6.266734,53.3829319
5646,Belmullet,Ireland,-10.0320886,54.2223118
5647,Monaghan,Ireland,-7.0943023,54.2694844
5648,Balrothery,Ireland,-6.1884248,53.5879156
5649,Booterstown,Ireland,-6.1979853,53.3046353
5650,Ballivor,Ireland,-6.1191333,53.1915379
5651,Gort,Ireland,-8.9791425,52.8638391
5652,Thomastown,Ireland,-6.7434401,53.2229873
5653,Monkstown,Ireland,-8.9775014,52.8314927
5654,Killorglin,Ireland,-9.7850991,52.1058991
5655,Edinburgh,United Kingdom,-3.1859102,55.9309486
5656,Adare,Ireland,-6.176659,53.4487975
5657,Tullich,United Kingdom,-3.1269422,57.4694803
5658,Castlebridge,Ireland,-6.5853664,53.378253
5659,Ashford,Ireland,-6.3828795,53.385304
5660,Crossmolina,Ireland,-6.473025,54.0086093
5661,Donabate,Ireland,-6.1544115,53.4855448
5662,Tuam,Ireland,-8.83565,53.49417
5663,Liverpool,United Kingdom,-2.867264,53.4913801
5664,Loughrea,Ireland,-6.3506335,53.2911347
5665,Newtown,United Kingdom,-1.3218754,51.3684218
5666,Ballisodare,Ireland,-8.5070436,54.2109904
5667,Donnycarney,Ireland,-6.218069,53.374266
5668,Whitwell,United Kingdom,-1.555363,54.3886617
5669,Sallins,Ireland,-6.6633404,53.2492381
5670,Milton,United Kingdom,-0.934063,53.248446
5671,Kilmacanoge,Ireland,-6.139018,53.171935
5672,Sutton,United Kingdom,-0.193961,51.3614279
5673,Monasterevin,Ireland,-7.0625888,53.1387595
5674,Ballinteer,Ireland,-6.2554371,53.2767301
5675,Cherryville,Ireland,-7.1111732,52.2513095
5676,Clondalkin,Ireland,-6.4496384,53.3582341
5677,Malahide,Ireland,-6.1479779,53.450694
5678,Bagenalstown,Ireland,-6.9692181,52.7009338
5679,Linton,United Kingdom,-2.0215836,54.0542238
5680,Castleblayney,Ireland,-6.64937,54.10269
5681,Dungloe,Ireland,-6.3695384,53.3734053
5682,Craigavon,United Kingdom,-6.4175653,54.4429264
5683,Dromiskin,Ireland,-6.4008792,53.9215606
5684,Castlerea,Ireland,-8.6346959,53.7423435
5685,Blessington,Ireland,-8.5111664,51.8858819
5686,Malahide,Ireland,-6.1479779,53.450694
5687,Askeaton,Ireland,-8.9706844,52.6004448
5688,Castlebridge,Ireland,-6.5853664,53.378253
5689,Askeaton,Ireland,-8.9706844,52.6004448
5690,Prosperous,Ireland,-6.7515223,53.2888321
5691,Clondalkin,Ireland,-6.4496384,53.3582341
5692,Ratoath,Ireland,-6.4671298,53.5050031
5693,Ferbane,Ireland,-8.4824714,51.8862378
5694,Sandyford,Ireland,-6.3422325,53.719155
5695,Whitegate,Ireland,-6.3539424,53.3666338
5696,Cabinteely,Ireland,-6.1603828,53.2599034
5697,Newbiggin,United Kingdom,-2.0871107,54.9418362
5698,Swindon,United Kingdom,-1.7880953,51.5487433
5699,Kilcullen,Ireland,-8.5047067,51.8830697
5700,Portumna,Ireland,-8.2215941,53.0917381
5701,Ballisodare,Ireland,-8.5070436,54.2109904
5702,Swords,Ireland,-6.2071246,53.4562426
5703,Raphoe,Ireland,-8.2755058,52.2627273
5704,Swinford,Ireland,-8.9480659,53.940892
5705,Horton,United Kingdom,-2.3523889,51.5598572
5706,Farranacoush,Ireland,-8.5171384,51.876873
5707,Upton,United Kingdom,-1.2780726,53.6190091
5708,Caherconlish,Ireland,-8.3545704,52.5593605
5709,Boyle,Ireland,-8.2969737,53.9735591
5710,Cavan,Ireland,-7.297914,54.026345
5711,Edinburgh,United Kingdom,-3.1859102,55.9309486
5712,Ballymahon,Ireland,-7.7655701,53.5650926
5713,Hatton,United Kingdom,-1.6462357,52.300713
5714,Ford,United Kingdom,-1.875716,51.962948
5715,Thomastown,Ireland,-6.7434401,53.2229873
5716,Crumlin,Ireland,-6.3048641,53.3284298
5717,Oranmore,Ireland,-9.7359765,54.1433253
5718,Macroom,Ireland,-8.958931,51.904635
5719,Sallins,Ireland,-6.6633404,53.2492381
5720,Birmingham,United Kingdom,-1.7138034,52.454148
5721,Burnside,United Kingdom,-3.5420426,55.9206837
5722,Macroom,Ireland,-8.958931,51.904635
5723,Manorhamilton,Ireland,-8.1722002,54.3051891
5724,Marston,United Kingdom,-2.244703,52.721723
5725,Piltown,Ireland,-6.3025448,53.6920618
5726,Castlebridge,Ireland,-6.5853664,53.378253
5727,Clonskeagh,Ireland,-6.2387374,53.3141205
5728,Clones,Ireland,-7.2314132,54.1794814
5729,Bradford,United Kingdom,-1.7937455,53.7832102
5730,Preston,United Kingdom,-2.70309,53.763201
5731,Pentre,United Kingdom,-2.941678,52.753093
5732,Clogherhead,Ireland,-6.2429997,53.7902634
5733,Granard,Ireland,-7.5011999,53.776647
5734,Tullamore,Ireland,-7.518792,53.284466
5735,Middleton,United Kingdom,-0.766168,52.501244
5736,Listowel,Ireland,-9.4851741,52.4460804
5737,Castlemartyr,Ireland,-8.05,51.9166667
5738,Sandyford,Ireland,-6.3422325,53.719155
5739,Ballisodare,Ireland,-8.5070436,54.2109904
5740,Castleblayney,Ireland,-6.64937,54.10269
5741,Leixlip,Ireland,-6.4887534,53.3653866
5742,London,United Kingdom,-0.1401487,51.4984999
5743,Brampton,United Kingdom,1.580316,52.382748
5744,Kinlough,Ireland,-6.1136478,53.2121335
5745,Leeds,United Kingdom,-1.56285,53.8145
5746,Monkstown,Ireland,-8.9775014,52.8314927
5747,Clogherhead,Ireland,-6.2429997,53.7902634
5748,Cloyne,Ireland,-6.2398782,53.32112
5749,Raheny,Ireland,-6.1820563,53.3786861
5750,Gweedore,Ireland,-9.0288689,53.2737147
5751,Drumcondra,Ireland,-8.445614,51.8885086
5752,Bristol,United Kingdom,-2.6467239,51.4063964
5753,Seaton,United Kingdom,-0.672296,52.574095
5754,Birmingham,United Kingdom,-1.8886845,52.4608207
5755,Aston,United Kingdom,-2.569913,52.684744
5756,Dunleer,Ireland,-8.5176583,51.8863277
5757,Whitwell,United Kingdom,-1.555363,54.3886617
5758,Ballivor,Ireland,-6.1191333,53.1915379
5759,Ballinteer,Ireland,-6.2554371,53.2767301
5760,Whitegate,Ireland,-6.3539424,53.3666338
5761,Dean,United Kingdom,-1.504654,51.900276
5762,Annacotty,Ireland,-8.5369154,52.6681994
5763,Leeds,United Kingdom,-1.56285,53.8145
5764,Whitegate,Ireland,-6.3539424,53.3666338
5765,Coolock,Ireland,-6.1920933,53.3916434
5766,Donegal,Ireland,-8.5946591,54.632283
5767,Cill Airne,Ireland,-6.2890702,53.3201497
5768,Raheny,Ireland,-6.1820563,53.3786861
5769,Whitchurch,United Kingdom,-2.5573746,51.4057505
5770,London,United Kingdom,-0.1401487,51.4984999
5771,Swinford,Ireland,-8.9480659,53.940892
5772,Drumcondra,Ireland,-8.445614,51.8885086
5773,Killumney,Ireland,-8.6340751,52.6638144
5774,Twyford,United Kingdom,-0.922509,52.683916
5775,Milton,United Kingdom,-2.955445,57.6727414
5776,Moycullen,Ireland,-9.159604,53.302644
5777,Cabinteely,Ireland,-6.1603828,53.2599034
5778,Edinburgh,United Kingdom,-3.1859102,55.9309486
5779,Donnycarney,Ireland,-6.218069,53.374266
5780,Dún Laoghaire,Ireland,-6.133718,53.291512
5781,Loughrea,Ireland,-6.3506335,53.2911347
5782,Dean,United Kingdom,-1.504654,51.900276
5783,Kilmacanoge,Ireland,-6.139018,53.171935
5784,Moville,Ireland,-8.4242597,51.8910459
5785,Old Kilcullen,Ireland,-6.7449927,53.1310185
5786,Charlesland,Ireland,-6.0690645,53.1257486
5787,Ballyboden,Ireland,-6.3049392,53.3021194
5788,Moycullen,Ireland,-9.159604,53.302644
5789,Youghal,Ireland,-7.8434254,51.949401
5790,Belmullet,Ireland,-10.0320886,54.2223118
5791,Aghada,Ireland,-8.4627451,54.25645
5792,Cork,Ireland,-8.489012,51.923707
5793,Swinford,Ireland,-8.9480659,53.940892
5794,London,United Kingdom,-0.0829051,51.5116933
5795,Rathdrum,Ireland,-6.163027,53.2339841
5796,Valleymount,Ireland,-6.3077823,53.3655256
5797,Old Kilcullen,Ireland,-6.7449927,53.1310185
5798,Granard,Ireland,-7.5011999,53.776647
5799,Granard,Ireland,-7.5011999,53.776647
5800,Birmingham,United Kingdom,-1.7138034,52.454148
5801,Kildare,Ireland,-6.9140788,53.169971
5802,Milton,United Kingdom,-2.955445,57.6727414
5803,Craigavon,United Kingdom,-6.4175653,54.4429264
5804,Whitchurch,United Kingdom,-2.5573746,51.4057505
5805,Monasterevin,Ireland,-7.0625888,53.1387595
5806,Liverpool,United Kingdom,-1.3347302,54.7598905
5807,Aughrim,Ireland,-6.366762,53.2987724
5808,Upton,United Kingdom,-0.7009333,53.3723602
5809,Ballyboden,Ireland,-6.3049392,53.3021194
5810,Cashel,Ireland,-7.888894,52.516323
5811,Fermoy,Ireland,-9.5003786,52.4458588
5812,Cavan,Ireland,-7.297914,54.026345
5813,Kilcullen,Ireland,-8.5047067,51.8830697
5814,Castlebridge,Ireland,-6.5853664,53.378253
5815,Sallins,Ireland,-6.6633404,53.2492381
5816,Cherryville,Ireland,-7.1111732,52.2513095
5817,Bradford,United Kingdom,-1.7937455,53.7832102
5818,London,United Kingdom,-0.1284654,51.5142805
5819,Longwood,Ireland,-6.2892907,53.310122
5820,Newtown,United Kingdom,-1.3218754,51.3684218
5821,Booterstown,Ireland,-6.1979853,53.3046353
5822,Farranacoush,Ireland,-8.5171384,51.876873
5823,Dunmanway,Ireland,-9.1115941,51.7203863
5824,Kinloch,United Kingdom,-6.2823331,57.013064
5825,Eaton,United Kingdom,-0.9335791,53.2945961
5826,Normanton,United Kingdom,-0.622129,52.643749
5827,Thorpe,United Kingdom,-1.9847194,54.0521127
5828,Tullyallen,Ireland,-6.4241156,53.7369009
5829,Liverpool,United Kingdom,-1.3347302,54.7598905
5830,Virginia,Ireland,-6.2633149,53.377533
5831,Ashley,United Kingdom,-2.2685462,51.4139633
5832,Milltown,Ireland,-7.9027266,53.4148582
5833,Coolock,Ireland,-6.1920933,53.3916434
5834,Loughrea,Ireland,-6.3506335,53.2911347
5835,Kiltamagh,Ireland,-8.9949917,53.8533151
5836,Bayside,Ireland,-9.1097137,53.2582868
5837,Sutton,Ireland,-6.1097188,53.3895926
5838,Ardee,Ireland,-8.4784945,51.8815586
5839,Craigavon,United Kingdom,-6.4175653,54.4429264
5840,Whitchurch,United Kingdom,-2.5573746,51.4057505
5841,Bayside,Ireland,-9.1097137,53.2582868
5842,Longford,Ireland,-7.8004329,53.7283566
5843,Wootton,United Kingdom,-0.9009942,52.2063851
5844,Buckland,United Kingdom,1.2986666,51.1372058
5845,Liverpool,United Kingdom,-2.867264,53.4913801
5846,Thorpe,United Kingdom,-1.9847194,54.0521127
5847,Birr,Ireland,-7.9139891,53.0949398
5848,Kilcullen,Ireland,-8.5047067,51.8830697
5849,Ashley,United Kingdom,-2.2685462,51.4139633
5850,Clogherhead,Ireland,-6.2429997,53.7902634
5851,Mallow,Ireland,-8.642661,52.1361219
5852,Loughrea,Ireland,-6.3506335,53.2911347
5853,Annacotty,Ireland,-8.5369154,52.6681994
5854,Marston,United Kingdom,-2.244703,52.721723
5855,Denton,United Kingdom,-2.114613,53.455203
5856,Kiltamagh,Ireland,-8.9949917,53.8533151
5857,Annacotty,Ireland,-8.5369154,52.6681994
5858,Middleton,United Kingdom,-0.766168,52.501244
5859,Cabinteely,Ireland,-6.1603828,53.2599034
5860,Monkstown,Ireland,-8.9775014,52.8314927
5861,Greenhills,Ireland,-6.336393,53.3122864
5862,Dean,United Kingdom,-1.504654,51.900276
5863,Brampton,United Kingdom,1.580316,52.382748
5864,Balrothery,Ireland,-6.1884248,53.5879156
5865,Kingscourt,Ireland,-6.2755912,53.3500473
5866,Coolock,Ireland,-6.1920933,53.3916434
5867,Ashbourne,Ireland,-6.1215213,53.2724538
5868,Prosperous,Ireland,-6.7515223,53.2888321
5869,Manchester,United Kingdom,-2.2294364,53.4508777
5870,Crumlin,Ireland,-6.3048641,53.3284298
5871,Kingscourt,Ireland,-6.2755912,53.3500473
5872,Cobh,Ireland,-8.298942,51.848898
5873,Balally,Ireland,-6.5899765,52.176031
5874,Swinford,Ireland,-8.9480659,53.940892
5875,Charlesland,Ireland,-6.0690645,53.1257486
5876,Donnycarney,Ireland,-6.218069,53.374266
5877,Milton,United Kingdom,-0.934063,53.248446
5878,Thomastown,Ireland,-6.7434401,53.2229873
5879,Wirral,United Kingdom,-3.1605843,53.3758568
5880,Whitwell,United Kingdom,-1.555363,54.3886617
5881,Bantry,Ireland,-9.448724,51.680591
5882,Crossmolina,Ireland,-6.473025,54.0086093
5883,Mullagh,Ireland,-8.4977746,51.8895954
5884,Longford,Ireland,-7.8004329,53.7283566
5885,Killumney,Ireland,-8.6340751,52.6638144
5886,Upton,United Kingdom,-1.2780726,53.6190091
5887,Crossmolina,Ireland,-6.473025,54.0086093
5888,Stradbally,Ireland,-8.5054897,52.7107501
5889,Sheffield,United Kingdom,-1.4730092,53.3788422
5890,Longford,Ireland,-7.8004329,53.7283566
5891,Pentre,United Kingdom,-2.941678,52.753093
5892,Dungarvan,Ireland,-6.1822287,53.3788495
5893,Tallaght,Ireland,-6.3660863,53.2874153
5894,Daingean,Ireland,-7.1297243,52.2509369
5895,Manorhamilton,Ireland,-8.1722002,54.3051891
5896,Donnybrook,Ireland,-6.2324705,53.3177535
5897,Ashley,United Kingdom,-2.2685462,51.4139633
5898,Kingscourt,Ireland,-6.2755912,53.3500473
5899,Kilkenny,Ireland,-7.2584,52.655184
5900,Birmingham,United Kingdom,-1.8886845,52.4608207
5901,Dunleer,Ireland,-8.5176583,51.8863277
5902,Edinburgh,United Kingdom,-3.1859102,55.9309486
5903,Edinburgh,United Kingdom,-3.1859102,55.9309486
5904,Hatton,United Kingdom,-1.6462357,52.300713
5905,Boyle,Ireland,-8.2969737,53.9735591
5906,Milton,United Kingdom,-0.934063,53.248446
5907,Moycullen,Ireland,-9.159604,53.302644
5908,Glasnevin,Ireland,-6.266734,53.3829319
5909,Burnside,United Kingdom,-3.5420426,55.9206837
5910,Preston,United Kingdom,-2.70309,53.763201
5911,Belfast,United Kingdom,-5.9308088,54.5940619
